Error,Npoint,Pi,Nlance,tempsMilis,Nproc
1.6938248443e-05,15000000,3.1416458666666665,43,5876,16
2.4653745468e-04,15000000,3.140818133333333,44,6423,16
1.1777882039e-04,15000000,3.1419626666666667,45,6079,16
2.6996506230e-04,15000000,3.1407445333333333,46,5720,16
6.1498286347e-06,15000000,3.1415733333333336,47,6250,16
9.6040540493e-05,15000000,3.1412909333333334,48,6157,16
1.2041018211e-04,15000000,3.1419709333333334,49,4609,16
6.8199035782e-05,15000000,3.1413784,0,7311,32
4.8591146793e-05,15000000,3.14144,1,6564,32
3.4508954160e-05,15000000,3.1417010666666667,2,6134,32
9.0701259401e-05,15000000,3.1418776,3,6015,32
1.7786740190e-04,15000000,3.1410338666666666,4,6189,32
2.9326134510e-06,15000000,3.1416018666666665,5,6453,32
2.9832084167e-05,15000000,3.141498933333333,6,7157,32
4.4015809428e-05,15000000,3.141730933333333,7,7237,32
1.3390652129e-04,15000000,3.1420133333333333,8,7016,32
3.4508954160e-05,15000000,3.1417010666666667,9,7283,32
1.5521206300e-04,15000000,3.1420802666666665,10,7486,32
2.5460963013e-04,15000000,3.142392533333333,11,6188,32
3.7811051980e-05,15000000,3.141473866666667,12,6249,32
7.5928334521e-06,15000000,3.1415688,13,6500,32
1.0266971112e-04,15000000,3.1419152,14,7141,32
6.3445608148e-05,15000000,3.1413933333333333,15,7438,32
2.4110496596e-04,15000000,3.1408352,16,2907,32
6.2095810963e-05,15000000,3.1417877333333335,17,7580,32
1.0155791185e-04,15000000,3.1412736,18,6283,32
1.2266357284e-06,15000000,3.1415888,19,7328,32
1.4968636664e-04,15000000,3.1411224,20,7393,32
2.6606543987e-05,15000000,3.1415090666666665,21,3719,32
1.8797341446e-05,15000000,3.1415336,22,8234,32
3.7598347506e-04,15000000,3.1404114666666665,23,8157,32
1.0716016585e-04,15000000,3.141256,24,5766,32
1.7022796463e-04,15000000,3.141057866666667,25,5907,32
1.5113769646e-04,15000000,3.1420674666666666,26,7157,32
1.7175585209e-04,15000000,3.1410530666666667,27,7360,32
3.0264822345e-05,15000000,3.1416877333333333,28,5517,32
2.0749642081e-05,15000000,3.1415274666666666,29,6172,32
2.8508249656e-04,15000000,3.1424882666666667,30,7174,32
1.0232185558e-04,15000000,3.1412712,31,6752,32
6.9986549980e-06,15000000,3.1415706666666665,32,10291,32
1.3034145056e-04,15000000,3.1420021333333334,33,6360,32
1.6437938772e-04,15000000,3.1421090666666665,34,6063,32
2.5842600260e-05,15000000,3.1415114666666666,35,7720,32
1.7617309534e-05,15000000,3.141648,36,6955,32
1.5579791646e-04,15000000,3.1411032,37,6923,32
4.0442413706e-05,15000000,3.1414656,38,6578,32
5.6405328169e-06,15000000,3.141574933333333,39,6875,32
1.5198652282e-04,15000000,3.142070133333333,40,6202,32
7.8647925045e-05,15000000,3.141839733333333,41,6922,32
1.6675275538e-05,15000000,3.1415402666666665,42,6827,32
1.1420542466e-04,15000000,3.1412338666666666,43,6234,32
2.3813741985e-05,15000000,3.1416674666666666,44,8158,32
1.1233800667e-04,15000000,3.1412397333333333,45,9532,32
2.2022881626e-05,15000000,3.1415234666666665,46,7339,32
1.6233387946e-04,15000000,3.1410826666666667,47,6907,32
2.3389328803e-05,15000000,3.1416661333333336,48,7251,32
6.9650365595e-05,15000000,3.1418114666666668,49,7016,32
2.0622652743e-04,15000000,3.142240533333333,0,7486,64
2.4798878449e-04,15000000,3.1423717333333334,1,7626,64
9.2398912128e-05,15000000,3.141882933333333,2,7736,64
5.0119034246e-05,15000000,3.1414352,3,5312,64
2.5740243213e-04,15000000,3.140784,4,11141,64
9.9274405669e-05,15000000,3.1419045333333333,5,6844,64
2.3559094076e-05,15000000,3.1416666666666666,6,5844,64
9.3587269036e-05,15000000,3.1418866666666667,7,6703,64
3.2964588063e-04,15000000,3.1426282666666667,8,6579,64
8.5268770677e-05,15000000,3.1418605333333334,9,6141,64
5.3684104971e-05,15000000,3.141424,10,6328,64
1.3347378311e-04,15000000,3.141173333333333,11,6047,64
2.4144947534e-05,15000000,3.1415168,12,8626,64
1.1590307739e-04,15000000,3.1412285333333334,13,10487,64
6.2936312330e-05,15000000,3.1413949333333333,14,6939,64
2.0435078443e-04,15000000,3.1409506666666664,15,7298,64
5.6485231970e-05,15000000,3.1414152,16,5939,64
6.2596781785e-05,15000000,3.141396,17,5109,64
4.1129799793e-05,15000000,3.141721866666667,18,6393,64
4.6044667703e-05,15000000,3.141448,19,7047,64
1.6471059327e-04,15000000,3.1410752,20,8533,64
7.6695624409e-05,15000000,3.1418336,21,10057,64
1.1378933648e-04,15000000,3.1419501333333333,22,9425,64
2.2625385076e-05,15000000,3.1416637333333335,23,11800,64
2.3134346278e-04,15000000,3.1408658666666667,24,6765,64
1.5673995046e-04,15000000,3.1420850666666666,25,6766,64
2.1462990842e-04,15000000,3.1422669333333335,26,8625,64
3.0086732076e-05,15000000,3.141498133333333,27,9130,64
1.7863134563e-04,15000000,3.1410314666666665,28,7783,64
3.9152532250e-04,15000000,3.1428226666666665,29,8626,64
1.6497356618e-04,15000000,3.1421109333333335,30,7110,64
8.0006047226e-05,15000000,3.141844,31,8267,64
2.2524023796e-04,15000000,3.1423002666666666,32,10342,64
9.8934875124e-05,15000000,3.1419034666666668,33,9407,64
1.2422990075e-04,15000000,3.1419829333333333,34,6064,64
9.4427770403e-05,15000000,3.141296,35,8157,64
1.3198433610e-06,15000000,3.1415968,36,6219,64
4.1384447702e-05,15000000,3.141722666666667,37,13392,64
9.6380071038e-05,15000000,3.141289866666667,38,7689,64
9.1290459020e-06,15000000,3.141621333333333,39,8324,64
7.3971055051e-05,15000000,3.1413602666666667,40,8080,64
2.1496943897e-04,15000000,3.142268,41,8642,64
1.7838502272e-04,15000000,3.142153066666667,42,7048,64
4.0612178979e-05,15000000,3.1414650666666666,43,7570,64
4.1800870503e-04,15000000,3.1429058666666667,44,8658,64
4.6893494066e-05,15000000,3.1414453333333334,45,9725,64
1.1871252939e-04,15000000,3.1419656,46,8706,64
9.9953466760e-05,15000000,3.141906666666667,47,7547,64
7.8732807681e-05,15000000,3.14184,48,6188,64
2.5953282303e-04,15000000,3.142408,49,4844,64
5.1036101335e-04,1000000,3.143196,0,94,1
2.8414046257e-04,1000000,3.1407,1,94,1
2.2047848533e-04,1000000,3.1409,2,94,1
3.2896184070e-05,1000000,3.141696,3,94,1
5.2096301789e-04,1000000,3.139956,4,93,1
9.8247489037e-05,1000000,3.141284,5,79,1
6.6000412234e-05,1000000,3.1418,6,93,1
7.1280610096e-04,1000000,3.143832,7,78,1
7.6160529184e-04,1000000,3.1392,8,78,1
5.5619763696e-04,1000000,3.14334,9,94,1
8.3503709725e-04,1000000,3.144216,10,78,1
9.0038840222e-04,1000000,3.138764,11,94,1
2.3024831350e-04,1000000,3.142316,12,78,1
1.3797590899e-05,1000000,3.141636,13,93,1
4.9422498745e-04,1000000,3.14004,14,94,1
1.0362089453e-03,1000000,3.144848,15,78,1
5.3496865288e-04,1000000,3.139912,16,78,1
2.5698634394e-04,1000000,3.1424,17,93,1
9.1465203128e-05,1000000,3.14188,18,94,1
1.0005582381e-03,1000000,3.144736,19,78,1
3.4356663299e-04,1000000,3.142672,20,110,1
2.4848975532e-04,1000000,3.140812,21,93,1
2.6376862985e-04,1000000,3.140764,22,94,1
1.8950464807e-04,1000000,3.142188,23,62,1
8.0006047226e-05,1000000,3.141844,24,78,1
2.7268130667e-04,1000000,3.140736,25,94,1
2.2133563669e-04,1000000,3.142288,26,79,1
8.7645484494e-05,1000000,3.141868,27,78,1
1.8313845035e-04,1000000,3.142168,28,94,1
1.8864749671e-04,1000000,3.141,29,94,1
1.8059197126e-04,1000000,3.14216,30,78,1
4.8616946200e-04,1000000,3.14312,31,94,1
1.0547083812e-04,1000000,3.141924,32,93,1
9.8060249354e-04,1000000,3.138512,33,78,1
1.1438351493e-04,1000000,3.141952,34,94,1
4.9508213881e-04,1000000,3.143148,35,78,1
2.2710267713e-05,1000000,3.141664,36,94,1
6.7757148189e-04,1000000,3.139464,37,93,1
5.1994777241e-05,1000000,3.141756,38,94,1
8.6941456496e-04,1000000,3.144324,39,94,1
2.8032074393e-04,1000000,3.140712,40,94,1
5.9694130239e-04,1000000,3.143468,41,93,1
3.9831593341e-04,1000000,3.142844,42,94,1
8.9487935586e-04,1000000,3.144404,43,94,1
1.4924447905e-03,1000000,3.136904,44,93,1
5.1968977834e-04,1000000,3.13996,45,94,1
7.0812923097e-04,1000000,3.139368,46,94,1
1.3931321060e-03,1000000,3.137216,47,94,1
1.6022013854e-04,1000000,3.142096,48,78,1
5.8802862557e-04,1000000,3.14344,49,110,1
5.3878837152e-04,2000000,3.1399,0,296,2
3.5098553867e-04,2000000,3.14049,1,391,2
3.7454047024e-04,2000000,3.140416,2,422,2
4.0149903227e-04,2000000,3.142854,3,203,2
2.1242295988e-04,2000000,3.14226,4,406,2
2.4170746941e-04,2000000,3.142352,5,375,2
3.1300888391e-04,2000000,3.142576,6,344,2
4.4160607793e-04,2000000,3.14298,7,218,2
1.1756661380e-04,2000000,3.141962,8,344,2
8.4841011334e-06,2000000,3.141566,9,422,2
2.8436099416e-04,2000000,3.142486,10,328,2
9.8846246239e-04,2000000,3.144698,11,359,2
6.8457429939e-04,2000000,3.139442,12,360,2
9.4686164560e-04,2000000,3.138618,13,219,2
2.7545231821e-06,2000000,3.141584,14,219,2
3.7768610662e-05,2000000,3.141474,15,313,2
1.4153763356e-04,2000000,3.141148,16,421,2
3.5798835616e-04,2000000,3.140468,17,219,2
3.9109258433e-04,2000000,3.140364,18,189,2
4.8175058607e-05,2000000,3.141744,19,265,2
1.4026439401e-04,2000000,3.141152,20,391,2
2.3534127168e-04,2000000,3.142332,21,328,2
3.7772356911e-04,2000000,3.140406,22,328,2
3.7989142249e-05,2000000,3.141712,23,203,2
9.1465203128e-05,2000000,3.14188,24,390,2
7.6182582343e-04,2000000,3.143986,25,422,2
1.6785957581e-04,2000000,3.14212,26,391,2
3.6495371118e-05,2000000,3.141478,27,313,2
7.9238357250e-04,2000000,3.144082,28,219,2
3.8813001705e-04,2000000,3.142812,29,390,2
2.0032718420e-04,2000000,3.142222,30,203,2
1.9969056443e-04,2000000,3.14222,31,422,2
7.0176303324e-04,2000000,3.139388,32,422,2
9.3154530858e-05,2000000,3.1413,33,188,2
9.1881291314e-05,2000000,3.141304,34,390,2
5.6170668332e-04,2000000,3.139828,35,172,2
1.7040605490e-04,2000000,3.142128,36,391,2
2.6016944281e-04,2000000,3.14241,37,328,2
6.0458073966e-04,2000000,3.143492,38,234,2
2.8308775461e-04,2000000,3.142482,39,376,2
2.9713085209e-05,2000000,3.141686,40,297,2
2.3384349968e-06,2000000,3.1416,41,391,2
8.9971431997e-05,2000000,3.14131,42,375,2
7.3003229730e-05,2000000,3.141822,43,203,2
7.4313931757e-06,2000000,3.141616,44,328,2
1.4217425333e-04,2000000,3.141146,45,219,2
4.3142016157e-04,2000000,3.142948,46,406,2
4.1041170908e-04,2000000,3.142882,47,422,2
4.6175737906e-04,2000000,3.140142,48,375,2
3.1278835233e-04,2000000,3.14061,49,266,2
1.7209538263e-04,4000000,3.141052,0,1031,4
2.7077144735e-04,4000000,3.140742,1,891,4
3.1109902460e-04,4000000,3.14257,2,954,4
3.4834128128e-04,4000000,3.142687,3,1109,4
6.2632359022e-04,4000000,3.139625,4,469,4
6.2180693599e-05,4000000,3.141788,5,1093,4
4.2515174215e-04,4000000,3.140257,6,1031,4
3.6276300446e-04,4000000,3.140453,7,1234,4
1.6403985718e-04,4000000,3.142108,8,1171,4
2.2229056635e-04,4000000,3.142291,9,1249,4
8.7068780451e-04,4000000,3.144328,10,1078,4
1.0992717653e-04,4000000,3.141938,11,1063,4
4.0086241250e-04,4000000,3.142852,12,499,4
1.2425112141e-04,4000000,3.141983,13,1141,4
3.3443342459e-04,4000000,3.140542,14,1125,4
1.0897224687e-04,4000000,3.141935,15,485,4
1.2520605106e-04,4000000,3.141986,16,906,4
2.6154046065e-04,4000000,3.140771,17,907,4
2.5772074202e-04,4000000,3.140783,18,1187,4
4.0633399638e-05,4000000,3.141465,19,1016,4
1.9533200432e-04,4000000,3.140979,20,531,4
3.0982578505e-04,4000000,3.142566,21,875,4
2.3343141237e-04,4000000,3.142326,22,1063,4
3.9863424330e-04,4000000,3.142845,23,422,4
3.2456581811e-04,4000000,3.140573,24,1048,4
2.6440524963e-04,4000000,3.140762,25,749,4
6.9183511095e-05,4000000,3.14181,26,501,4
9.3693372332e-05,4000000,3.141887,27,1015,4
4.7220128949e-05,4000000,3.141741,28,859,4
5.0886724221e-04,4000000,3.139994,29,822,4
2.1179034097e-06,4000000,3.141586,30,984,4
2.3028577599e-05,4000000,3.141665,31,469,4
2.2238834465e-04,4000000,3.140894,32,860,4
1.6190946627e-04,4000000,3.141084,33,1249,4
1.1639115255e-04,4000000,3.141227,34,1094,4
2.4880806520e-04,4000000,3.140811,35,843,4
1.4344749288e-04,4000000,3.141142,36,1078,4
2.3629620134e-04,4000000,3.142335,37,1109,4
9.6019319834e-05,4000000,3.141291,38,969,4
2.0328975148e-04,4000000,3.140954,39,1047,4
3.5852719764e-04,4000000,3.142719,40,875,4
1.7750665070e-04,4000000,3.141035,41,859,4
7.7557346435e-05,4000000,3.141349,42,438,4
1.8419115831e-04,4000000,3.141014,43,1016,4
3.6495371118e-05,4000000,3.141478,44,859,4
3.6085314514e-04,4000000,3.140459,45,1016,4
4.7980326427e-04,4000000,3.1431,46,531,4
3.7571593149e-04,4000000,3.142773,47,1046,4
5.2277509891e-04,4000000,3.143235,48,937,4
2.1474890738e-04,4000000,3.140918,49,1234,4
1.2530382936e-04,8000000,3.141199,0,2908,8
