Error,Npoint,Pi,Nlance,tempsMilis,Nproc
7.4998279962e-01,15000000,0.7854522,36,124,4
7.4994443266e-01,15000000,0.7855727333333333,37,123,4
7.5004321483e-01,15000000,0.7852624,38,122,4
7.4997382328e-01,15000000,0.7854804,39,125,4
7.4992771078e-01,15000000,0.7856252666666667,40,124,4
7.5008088150e-01,15000000,0.7851440666666667,41,124,4
7.5001783492e-01,15000000,0.7853421333333334,42,125,4
7.5001240243e-01,15000000,0.7853592,43,124,4
7.5000860394e-01,15000000,0.7853711333333333,44,123,4
7.5001724074e-01,15000000,0.785344,45,123,4
7.5000851905e-01,15000000,0.7853714,46,123,4
7.4996395567e-01,15000000,0.7855114,47,124,4
7.4997959530e-01,15000000,0.7854622666666666,48,126,4
7.5004094422e-01,15000000,0.7852695333333334,49,125,4
8.7501849859e-01,15000000,0.39264096666666665,0,74,8
8.7498951117e-01,15000000,0.39273203333333334,1,61,8
8.7500511896e-01,15000000,0.392683,2,64,8
8.7500080056e-01,15000000,0.3926965666666667,3,73,8
8.7503181455e-01,15000000,0.39259913333333335,4,66,8
8.7501164432e-01,15000000,0.3926625,5,70,8
8.7498433333e-01,15000000,0.3927483,6,72,8
8.7502104507e-01,15000000,0.3926329666666667,7,68,8
8.7496537267e-01,15000000,0.39280786666666667,8,65,8
8.7497467793e-01,15000000,0.39277863333333335,9,70,8
8.7500783521e-01,15000000,0.39267446666666667,10,66,8
8.7498639173e-01,15000000,0.39274183333333335,11,66,8
8.7499758563e-01,15000000,0.39270666666666665,12,78,8
8.7501610065e-01,15000000,0.3926485,13,62,8
8.7502536347e-01,15000000,0.3926194,14,76,8
8.7500199953e-01,15000000,0.3926928,15,86,8
8.7499113455e-01,15000000,0.3927269333333333,16,62,8
8.7499511342e-01,15000000,0.39271443333333333,17,66,8
8.7499527258e-01,15000000,0.3927139333333333,18,75,8
8.7501871080e-01,15000000,0.3926403,19,113,8
8.7499444497e-01,15000000,0.39271653333333334,20,77,8
8.7500820657e-01,15000000,0.3926733,21,67,8
8.7501030741e-01,15000000,0.3926667,22,62,8
8.7499712939e-01,15000000,0.3927081,23,66,8
8.7502036601e-01,15000000,0.3926351,24,74,8
8.7499739464e-01,15000000,0.39270726666666667,25,74,8
8.7498710262e-01,15000000,0.3927396,26,67,8
8.7499631239e-01,15000000,0.39271066666666665,27,72,8
8.7499976075e-01,15000000,0.39269983333333336,28,63,8
8.7500234967e-01,15000000,0.3926917,29,63,8
8.7500058835e-01,15000000,0.39269723333333334,30,84,8
8.7502676404e-01,15000000,0.392615,31,66,8
8.7499541051e-01,15000000,0.3927135,32,69,8
8.7499699145e-01,15000000,0.39270853333333333,33,92,8
8.7499193032e-01,15000000,0.39272443333333334,34,62,8
8.7501806357e-01,15000000,0.3926423333333333,35,66,8
8.7499604713e-01,15000000,0.3927115,36,73,8
8.7497505990e-01,15000000,0.3927774333333333,37,67,8
8.7501045596e-01,15000000,0.39266623333333334,38,64,8
8.7501173981e-01,15000000,0.3926622,39,76,8
8.7499033877e-01,15000000,0.3927294333333333,40,72,8
8.7496868309e-01,15000000,0.39279746666666665,41,76,8
8.7499443436e-01,15000000,0.39271656666666666,42,97,8
8.7497731990e-01,15000000,0.39277033333333333,43,62,8
8.7500856732e-01,15000000,0.39267216666666666,44,71,8
8.7503511437e-01,15000000,0.39258876666666664,45,71,8
8.7501267352e-01,15000000,0.3926592666666667,46,63,8
8.7500340009e-01,15000000,0.3926884,47,64,8
8.7497544187e-01,15000000,0.39277623333333334,48,71,8
8.7501096526e-01,15000000,0.39266463333333335,49,66,8
9.3749598108e-01,15000000,0.19636216666666667,0,64,16
9.3749214544e-01,15000000,0.19637421666666666,1,72,16
9.3750389108e-01,15000000,0.19633731666666668,2,75,16
9.3749149291e-01,15000000,0.19637626666666666,3,69,16
9.3750888324e-01,15000000,0.19632163333333333,4,71,16
9.3750867634e-01,15000000,0.19632228333333332,5,63,16
9.3749698906e-01,15000000,0.196359,6,64,16
9.3750380089e-01,15000000,0.1963376,7,79,16
9.3750683544e-01,15000000,0.19632806666666666,8,66,16
9.3750592826e-01,15000000,0.19633091666666666,9,68,16
9.3749539220e-01,15000000,0.19636401666666667,10,75,16
9.3748798619e-01,15000000,0.19638728333333333,11,63,16
9.3751436347e-01,15000000,0.19630441666666668,12,65,16
9.3749912704e-01,15000000,0.19635228333333332,13,76,16
9.3749253803e-01,15000000,0.19637298333333333,14,68,16
9.3749904746e-01,15000000,0.19635253333333333,15,68,16
9.3750212446e-01,15000000,0.19634286666666667,16,97,16
9.3750105282e-01,15000000,0.19634623333333334,17,93,16
9.3750043211e-01,15000000,0.19634818333333334,18,89,16
9.3749310568e-01,15000000,0.1963712,19,65,16
9.3750238441e-01,15000000,0.19634205,20,62,16
9.3749894136e-01,15000000,0.19635286666666665,21,62,16
9.3750605559e-01,15000000,0.19633051666666668,22,75,16
9.3750073451e-01,15000000,0.19634723333333334,23,68,16
9.3749624634e-01,15000000,0.19636133333333333,24,67,16
9.3749847981e-01,15000000,0.19635431666666667,25,74,16
9.3750982756e-01,15000000,0.19631866666666667,26,64,16
9.3750318019e-01,15000000,0.19633955,27,71,16
9.3751079840e-01,15000000,0.19631561666666666,28,78,16
9.3749523835e-01,15000000,0.1963645,29,62,16
9.3749870793e-01,15000000,0.1963536,30,73,16
9.3750838986e-01,15000000,0.19632318333333335,31,86,16
9.3751318042e-01,15000000,0.19630813333333333,32,62,16
9.3748876075e-01,15000000,0.19638485,33,68,16
9.3750957821e-01,15000000,0.19631945,34,73,16
9.3750205019e-01,15000000,0.1963431,35,68,16
9.3750736596e-01,15000000,0.1963264,36,69,16
9.3750559404e-01,15000000,0.19633196666666666,37,97,16
9.3750611925e-01,15000000,0.19633031666666667,38,92,16
9.3751074005e-01,15000000,0.1963158,39,81,16
9.3751327591e-01,15000000,0.19630783333333332,40,67,16
9.3750220404e-01,15000000,0.19634261666666666,41,66,16
9.3750007666e-01,15000000,0.1963493,42,67,16
9.3750396535e-01,15000000,0.19633708333333333,43,79,16
9.3750458075e-01,15000000,0.19633515,44,89,16
9.3750199183e-01,15000000,0.19634328333333334,45,70,16
9.3751479319e-01,15000000,0.19630306666666666,46,79,16
9.3748065976e-01,15000000,0.1964103,47,62,16
9.3749308976e-01,15000000,0.19637125,48,67,16
9.3750942437e-01,15000000,0.19631993333333334,49,75,16
9.6874826641e-01,15000000,0.09818021666666667,0,64,32
9.6874386312e-01,15000000,0.09819405,1,71,32
9.6875611540e-01,15000000,0.09815555833333334,2,73,32
9.6874909667e-01,15000000,0.09817760833333333,3,63,32
9.6874618148e-01,15000000,0.09818676666666666,4,72,32
9.6874578890e-01,15000000,0.098188,5,71,32
9.6875325591e-01,15000000,0.09816454166666666,6,69,32
9.6875141502e-01,15000000,0.098170325,7,80,32
9.6875270948e-01,15000000,0.09816625833333334,8,77,32
9.6874763509e-01,15000000,0.0981822,9,64,32
9.6874389495e-01,15000000,0.09819395,10,67,32
9.6874685258e-01,15000000,0.09818465833333333,11,75,32
9.6874652631e-01,15000000,0.09818568333333333,12,66,32
9.6874573850e-01,15000000,0.09818815833333333,13,68,32
9.6875008608e-01,15000000,0.0981745,14,71,32
9.6875435939e-01,15000000,0.098161075,15,64,32
9.6874690298e-01,15000000,0.0981845,16,65,32
9.6875275988e-01,15000000,0.0981661,17,72,32
9.6875154765e-01,15000000,0.09816990833333333,18,70,32
9.6875201981e-01,15000000,0.098168425,19,69,32
9.6875702523e-01,15000000,0.0981527,20,74,32
9.6875747087e-01,15000000,0.0981513,21,70,32
9.6874916563e-01,15000000,0.09817739166666667,22,79,32
9.6874740962e-01,15000000,0.09818290833333333,23,72,32
9.6875381296e-01,15000000,0.09816279166666667,24,64,32
9.6875086329e-01,15000000,0.09817205833333334,25,78,32
9.6875317634e-01,15000000,0.09816479166666667,26,74,32
9.6874834068e-01,15000000,0.09817998333333333,27,63,32
9.6874752899e-01,15000000,0.09818253333333334,28,72,32
9.6875266439e-01,15000000,0.0981664,29,74,32
9.6874322120e-01,15000000,0.09819606666666666,30,63,32
9.6874899587e-01,15000000,0.098177925,31,68,32
9.6874916033e-01,15000000,0.09817740833333333,32,73,32
9.6875264317e-01,15000000,0.09816646666666666,33,68,32
9.6874864307e-01,15000000,0.09817903333333333,34,70,32
9.6875655838e-01,15000000,0.09815416666666667,35,74,32
9.6875036725e-01,15000000,0.09817361666666667,36,64,32
9.6875557427e-01,15000000,0.09815725833333333,37,68,32
9.6874616821e-01,15000000,0.09818680833333333,38,83,32
9.6875387927e-01,15000000,0.09816258333333333,39,63,32
9.6874591887e-01,15000000,0.09818759166666667,40,74,32
9.6874804624e-01,15000000,0.09818090833333333,41,75,32
9.6874592683e-01,15000000,0.09818756666666667,42,79,32
9.6875607296e-01,15000000,0.09815569166666667,43,68,32
9.6874747859e-01,15000000,0.09818269166666667,44,72,32
9.6874687380e-01,15000000,0.09818459166666667,45,78,32
9.6875218162e-01,15000000,0.09816791666666666,46,80,32
9.6874844148e-01,15000000,0.09817966666666667,47,75,32
9.6874587113e-01,15000000,0.09818774166666666,48,64,32
9.6875094286e-01,15000000,0.09817180833333333,49,67,32
9.8437489980e-01,15000000,0.0490877,0,77,64
9.8437587065e-01,15000000,0.04908465,1,66,64
9.8437919168e-01,15000000,0.04907421666666666,2,75,64
9.8437866249e-01,15000000,0.04907587916666667,3,93,64
9.8437648207e-01,15000000,0.049082729166666665,4,88,64
9.8437512262e-01,15000000,0.049087,5,87,64
9.8437067556e-01,15000000,0.049100970833333334,6,89,64
9.8437677650e-01,15000000,0.049081804166666666,7,73,64
9.8437505498e-01,15000000,0.0490872125,8,73,64
9.8437363054e-01,15000000,0.0490916875,9,80,64
9.8437483216e-01,15000000,0.0490879125,10,66,64
9.8437635474e-01,15000000,0.04908312916666667,11,74,64
9.8437553509e-01,15000000,0.04908570416666667,12,76,64
9.8437374858e-01,15000000,0.04909131666666667,13,66,64
9.8437182546e-01,15000000,0.049097358333333334,14,67,64
9.8437330825e-01,15000000,0.0490927,15,77,64
9.8437404832e-01,15000000,0.049090375,16,68,64
9.8437670753e-01,15000000,0.04908202083333333,17,70,64
9.8437597144e-01,15000000,0.049084333333333334,18,75,64
9.8437717704e-01,15000000,0.049080545833333336,19,65,64
9.8437557753e-01,15000000,0.049085570833333335,20,68,64
9.8437384672e-01,15000000,0.04909100833333333,21,79,64
9.8437719826e-01,15000000,0.04908047916666667,22,79,64
9.8437485073e-01,15000000,0.04908785416666667,23,75,64
9.8437409209e-01,15000000,0.0490902375,24,84,64
9.8437904048e-01,15000000,0.04907469166666667,25,66,64
9.8437636137e-01,15000000,0.04908310833333333,26,72,64
9.8437496611e-01,15000000,0.04908749166666666,27,75,64
9.8437437989e-01,15000000,0.04908933333333333,28,69,64
9.8437432552e-01,15000000,0.049089504166666666,29,66,64
9.8437489980e-01,15000000,0.0490877,30,75,64
9.8437708155e-01,15000000,0.04908084583333333,31,68,64
9.8437470086e-01,15000000,0.049088325,32,69,64
9.8437614651e-01,15000000,0.04908378333333333,33,75,64
9.8437545949e-01,15000000,0.04908594166666667,34,74,64
9.8437422472e-01,15000000,0.04908982083333333,35,84,64
9.8437607092e-01,15000000,0.04908402083333333,36,76,64
9.8437362921e-01,15000000,0.049091691666666666,37,70,64
9.8437517036e-01,15000000,0.04908685,38,69,64
9.8437263184e-01,15000000,0.049094825,39,78,64
9.8437224589e-01,15000000,0.0490960375,40,70,64
9.8437308676e-01,15000000,0.04909339583333333,41,71,64
9.8437370083e-01,15000000,0.04909146666666667,42,74,64
9.8437533482e-01,15000000,0.049086333333333336,43,65,64
9.8437861342e-01,15000000,0.04907603333333333,44,69,64
9.8437900467e-01,15000000,0.049074804166666666,45,78,64
9.8437832296e-01,15000000,0.04907694583333334,46,73,64
9.8437313318e-01,15000000,0.04909325,47,75,64
9.8437504039e-01,15000000,0.049087258333333335,48,72,64
9.8437540114e-01,15000000,0.049086125,49,72,64
4.5943143156e-04,1000000,3.143036,0,33,1
1.1989256130e-04,1000000,3.141216,1,34,1
4.2505396385e-04,1000000,3.142928,2,34,1
4.7767287337e-04,1000000,3.140092,3,33,1
6.5974612827e-04,1000000,3.13952,4,33,1
6.9625398688e-04,1000000,3.14378,5,33,1
5.0908777380e-04,1000000,3.143192,6,33,1
9.8247489037e-05,1000000,3.141284,7,32,1
1.3984830583e-04,1000000,3.142032,8,32,1
5.1672721107e-04,1000000,3.143216,9,34,1
3.0196581619e-04,1000000,3.140644,10,33,1
2.8414046257e-04,1000000,3.1407,11,33,1
3.4169423615e-05,1000000,3.1417,12,33,1
4.9422498745e-04,1000000,3.14004,13,33,1
3.9194973569e-04,1000000,3.142824,14,33,1
5.3268016786e-05,1000000,3.14176,15,33,1
2.3406803214e-04,1000000,3.142328,16,33,1
1.7082214309e-04,1000000,3.141056,17,32,1
2.1411228761e-04,1000000,3.14092,18,32,1
7.1093370412e-05,1000000,3.141816,19,33,1
4.1741452658e-04,1000000,3.142904,20,37,1
5.4346524151e-04,1000000,3.1433,21,37,1
3.6690103298e-04,1000000,3.14044,22,33,1
9.5284921762e-05,1000000,3.141892,23,33,1
5.7061936013e-04,1000000,3.1398,24,33,1
8.6559484633e-04,1000000,3.144312,25,33,1
3.4102015390e-04,1000000,3.142664,26,34,1
1.3602858719e-04,1000000,3.14202,27,32,1
1.1995996952e-03,1000000,3.137824,28,32,1
1.3007847766e-04,1000000,3.141184,29,32,1
5.5406724605e-04,1000000,3.139852,30,32,1
1.3135171720e-04,1000000,3.14118,31,33,1
1.0588692631e-04,1000000,3.14126,32,33,1
1.2034194139e-03,1000000,3.137812,33,32,1
2.3661451123e-04,1000000,3.142336,34,32,1
5.5237791832e-04,1000000,3.143328,35,33,1
4.5433847338e-04,1000000,3.14302,36,32,1
1.9374045489e-04,1000000,3.140984,37,34,1
1.0206720767e-04,1000000,3.141272,38,32,1
4.3651311975e-04,1000000,3.142964,39,32,1
1.0393960450e-05,1000000,3.14156,40,33,1
6.4023144691e-04,1000000,3.143604,41,33,1
2.8796018120e-04,1000000,3.140688,42,33,1
5.2223625743e-04,1000000,3.139952,43,33,1
4.4074892657e-04,1000000,3.140208,44,33,1
3.1087849301e-04,1000000,3.140616,45,33,1
5.3709904379e-04,1000000,3.14328,46,32,1
3.0833201392e-04,1000000,3.140624,47,32,1
6.2664190010e-04,1000000,3.139624,48,31,1
3.6562779343e-04,1000000,3.140444,49,34,1
5.0004052938e-01,2000000,1.570669,0,34,2
5.0013061108e-01,2000000,1.570386,1,34,2
4.9993962514e-01,2000000,1.570986,2,32,2
5.0006185614e-01,2000000,1.570602,3,32,2
5.0030536320e-01,2000000,1.569837,4,33,2
5.0037507307e-01,2000000,1.569618,5,34,2
5.0027066743e-01,2000000,1.569946,6,35,2
5.0011437727e-01,2000000,1.570437,7,33,2
5.0012615474e-01,2000000,1.5704,8,33,2
4.9998800825e-01,2000000,1.570834,9,32,2
4.9998068712e-01,2000000,1.570857,10,33,2
5.0016626178e-01,2000000,1.570274,11,34,2
4.9997750402e-01,2000000,1.570867,12,34,2
4.9961049272e-01,2000000,1.57202,13,33,2
5.0034706180e-01,2000000,1.569706,14,33,2
5.0013443079e-01,2000000,1.570374,15,33,2
5.0014939136e-01,2000000,1.570327,16,33,2
4.9986864204e-01,2000000,1.571209,17,33,2
5.0029422236e-01,2000000,1.569872,18,34,2
4.9997113782e-01,2000000,1.570887,19,32,2
4.9978238006e-01,2000000,1.57148,20,32,2
4.9975914344e-01,2000000,1.571553,21,32,2
5.0004785050e-01,2000000,1.570646,22,32,2
5.0006281107e-01,2000000,1.570599,23,34,2
5.0012838291e-01,2000000,1.570393,24,34,2
4.9989283359e-01,2000000,1.571133,25,33,2
4.9995999698e-01,2000000,1.570922,26,33,2
4.9982503358e-01,2000000,1.571346,27,34,2
5.0011437727e-01,2000000,1.570437,28,33,2
5.0041963645e-01,2000000,1.569478,29,33,2
4.9999787585e-01,2000000,1.570803,30,33,2
4.9992784768e-01,2000000,1.571023,31,33,2
4.9997814064e-01,2000000,1.570865,32,33,2
4.9990715754e-01,2000000,1.571088,33,33,2
4.9975564203e-01,2000000,1.571564,34,33,2
5.0018281390e-01,2000000,1.570222,35,33,2
4.9993580543e-01,2000000,1.570998,36,33,2
5.0012169840e-01,2000000,1.570414,37,33,2
5.0004530403e-01,2000000,1.570654,38,33,2
4.9984285894e-01,2000000,1.57129,39,33,2
5.0001792938e-01,2000000,1.57074,40,32,2
5.0001188149e-01,2000000,1.570759,41,34,2
4.9995745050e-01,2000000,1.57093,42,33,2
4.9998418853e-01,2000000,1.570846,43,33,2
4.9982057725e-01,2000000,1.57136,44,33,2
4.9968943357e-01,2000000,1.571772,45,33,2
4.9992020824e-01,2000000,1.571047,46,34,2
4.9996477162e-01,2000000,1.570907,47,34,2
4.9988105612e-01,2000000,1.57117,48,34,2
4.9978460823e-01,2000000,1.571473,49,33,2
7.5001063581e-01,4000000,0.78536475,0,32,4
7.5004111399e-01,4000000,0.785269,1,33,4
7.5003793089e-01,4000000,0.785279,2,33,4
7.5000307595e-01,4000000,0.7853885,3,35,4
7.4996909637e-01,4000000,0.78549525,4,34,4
7.4992421468e-01,4000000,0.78563625,5,34,4
7.5006761328e-01,4000000,0.78518575,6,33,4
7.4986819214e-01,4000000,0.78581225,7,33,4
7.5009220272e-01,4000000,0.7851085,8,35,4
7.5006610131e-01,4000000,0.7851905,9,36,4
7.4997665623e-01,4000000,0.7854715,10,35,4
7.4999169638e-01,4000000,0.78542425,11,34,4
7.4989158792e-01,4000000,0.78573875,12,33,4
7.4999543652e-01,4000000,0.7854125,13,33,4
7.5001588793e-01,4000000,0.78534825,14,34,4
7.5007047807e-01,4000000,0.78517675,15,34,4
7.4993249074e-01,4000000,0.78561025,16,35,4
7.5004708230e-01,4000000,0.78525025,17,34,4
7.4991028862e-01,4000000,0.78568,18,33,4
7.5004135272e-01,4000000,0.78526825,19,33,4
7.4996082032e-01,4000000,0.78552125,20,35,4
7.4997522384e-01,4000000,0.785476,21,33,4
7.4990607102e-01,4000000,0.78569325,22,35,4
7.4998254497e-01,4000000,0.785453,23,34,4
7.5005392596e-01,4000000,0.78522875,24,33,4
7.5009013371e-01,4000000,0.785115,25,33,4
7.4993949356e-01,4000000,0.78558825,26,34,4
7.4995365835e-01,4000000,0.78554375,27,34,4
7.4998628511e-01,4000000,0.78544125,28,38,4
7.5013199146e-01,4000000,0.7849835,29,34,4
7.5009188441e-01,4000000,0.7851095,30,33,4
7.5003872666e-01,4000000,0.7852765,31,32,4
7.5004994709e-01,4000000,0.78524125,32,35,4
7.5006801117e-01,4000000,0.7851845,33,36,4
7.5003936328e-01,4000000,0.7852745,34,35,4
7.5006554427e-01,4000000,0.78519225,35,33,4
7.4999734638e-01,4000000,0.7854065,36,33,4
7.4987877594e-01,4000000,0.785779,37,33,4
7.5005281187e-01,4000000,0.78523225,38,33,4
7.4987869637e-01,4000000,0.78577925,39,36,4
7.4998803581e-01,4000000,0.78543575,40,36,4
7.4998946821e-01,4000000,0.78543125,41,33,4
7.4998509145e-01,4000000,0.785445,42,34,4
7.4996217313e-01,4000000,0.785517,43,33,4
7.4997291609e-01,4000000,0.78548325,44,34,4
7.5004724145e-01,4000000,0.78524975,45,34,4
7.5002328863e-01,4000000,0.785325,46,33,4
7.4994864496e-01,4000000,0.7855595,47,34,4
7.5002925694e-01,4000000,0.78530625,48,33,4
7.5009856892e-01,4000000,0.7850885,49,34,4
8.7504166492e-01,8000000,0.3925681875,0,48,8
8.7500468129e-01,8000000,0.392684375,1,48,8
8.7497808252e-01,8000000,0.3927679375,2,37,8
8.7502342178e-01,8000000,0.3926255,3,33,8
8.7499067565e-01,8000000,0.392728375,4,34,8
8.7495874519e-01,8000000,0.3928286875,5,36,8
8.7501025171e-01,8000000,0.392666875,6,44,8
8.7502145224e-01,8000000,0.3926316875,7,43,8
8.7497854009e-01,8000000,0.3927665,8,43,8
8.7494398357e-01,8000000,0.3928750625,9,34,8
8.7497633181e-01,8000000,0.3927734375,10,38,8
8.7498228023e-01,8000000,0.39275475,11,44,8
8.7496248533e-01,8000000,0.3928169375,12,41,8
