Error,Npoint,Pi,Nlance,tempsMilis,Nproc
8.7498480018e-01,15000000,0.3927468333333333,16,137,8
8.7499652460e-01,15000000,0.39271,17,142,8
8.7502938479e-01,15000000,0.39260676666666666,18,136,8
8.7501598394e-01,15000000,0.39264886666666665,19,114,8
8.7497423229e-01,15000000,0.39278003333333333,20,135,8
8.7500738957e-01,15000000,0.39267586666666665,21,141,8
8.7500668929e-01,15000000,0.39267806666666666,22,104,8
8.7496626394e-01,15000000,0.39280506666666665,23,139,8
8.7499688535e-01,15000000,0.39270886666666666,24,112,8
8.7499826469e-01,15000000,0.3927045333333333,25,135,8
8.7500588291e-01,15000000,0.3926806,26,142,8
8.7499159079e-01,15000000,0.3927255,27,136,8
8.7500701821e-01,15000000,0.3926770333333333,28,113,8
8.7502287005e-01,15000000,0.3926272333333333,29,135,8
8.7498227492e-01,15000000,0.39275476666666664,30,112,8
8.7500806864e-01,15000000,0.39267373333333333,31,141,8
8.7501578234e-01,15000000,0.3926495,32,141,8
8.7502578789e-01,15000000,0.39261806666666665,33,136,8
8.7498212638e-01,15000000,0.39275523333333334,34,110,8
8.7498699652e-01,15000000,0.39273993333333335,35,141,8
8.7501471070e-01,15000000,0.39265286666666666,36,137,8
8.7500255126e-01,15000000,0.39269106666666664,37,107,8
8.7499442375e-01,15000000,0.3927166,38,144,8
8.7498796206e-01,15000000,0.3927369,39,138,8
8.7499083746e-01,15000000,0.39272786666666665,40,110,8
8.7500987239e-01,15000000,0.39266806666666665,41,142,8
8.7501648263e-01,15000000,0.3926473,42,115,8
8.7500902356e-01,15000000,0.39267073333333335,43,140,8
8.7498734666e-01,15000000,0.3927388333333333,44,142,8
8.7501937925e-01,15000000,0.3926382,45,136,8
8.7500150084e-01,15000000,0.3926943666666667,46,111,8
8.7497637558e-01,15000000,0.3927733,47,140,8
8.7501003155e-01,15000000,0.3926675666666667,48,146,8
8.7499354309e-01,15000000,0.3927193666666667,49,135,8
9.3749698375e-01,15000000,0.19635901666666666,0,108,16
9.3749539751e-01,15000000,0.196364,1,100,16
9.3749371577e-01,15000000,0.19636928333333334,2,111,16
9.3749274493e-01,15000000,0.19637233333333334,3,107,16
9.3748605511e-01,15000000,0.19639335,4,113,16
9.3750593357e-01,15000000,0.1963309,5,108,16
9.3750904239e-01,15000000,0.19632113333333334,6,110,16
9.3749729145e-01,15000000,0.19635805,7,107,16
9.3749616676e-01,15000000,0.19636158333333334,8,110,16
9.3750482479e-01,15000000,0.19633438333333333,9,108,16
9.3749465479e-01,15000000,0.19636633333333334,10,107,16
9.3749166267e-01,15000000,0.19637573333333333,11,106,16
9.3749631530e-01,15000000,0.19636111666666667,12,109,16
9.3750208732e-01,15000000,0.19634298333333333,13,102,16
9.3750195469e-01,15000000,0.1963434,14,107,16
9.3750106343e-01,15000000,0.1963462,15,107,16
9.3750770019e-01,15000000,0.19632535,16,110,16
9.3750283005e-01,15000000,0.19634065,17,108,16
9.3749811906e-01,15000000,0.19635545,18,110,16
9.3749250619e-01,15000000,0.19637308333333334,19,109,16
9.3749915887e-01,15000000,0.19635218333333335,20,110,16
9.3749512695e-01,15000000,0.19636485,21,107,16
9.3749806601e-01,15000000,0.19635561666666668,22,110,16
9.3749308446e-01,15000000,0.19637126666666666,23,107,16
9.3751512742e-01,15000000,0.19630201666666666,24,108,16
9.3750543488e-01,15000000,0.19633246666666668,25,106,16
9.3750247990e-01,15000000,0.19634175,26,112,16
9.3751407169e-01,15000000,0.19630533333333333,27,110,16
9.3749635774e-01,15000000,0.19636098333333332,28,109,16
9.3749960451e-01,15000000,0.19635078333333333,29,106,16
9.3750218812e-01,15000000,0.19634266666666667,30,110,16
9.3749677685e-01,15000000,0.19635966666666665,31,109,16
9.3749730737e-01,15000000,0.196358,32,111,16
9.3749790155e-01,15000000,0.19635613333333332,33,107,16
9.3750441098e-01,15000000,0.19633568333333334,34,108,16
9.3750166821e-01,15000000,0.1963443,35,107,16
9.3748354047e-01,15000000,0.19640125,36,112,16
9.3749945066e-01,15000000,0.19635126666666666,37,107,16
9.3749475028e-01,15000000,0.19636603333333333,38,111,16
9.3747836793e-01,15000000,0.1964175,39,107,16
9.3749801826e-01,15000000,0.19635576666666665,40,111,16
9.3748467577e-01,15000000,0.19639768333333332,41,106,16
9.3749279798e-01,15000000,0.19637216666666665,42,110,16
9.3750697338e-01,15000000,0.19632763333333333,43,107,16
9.3748978465e-01,15000000,0.19638163333333333,44,102,16
9.3750558873e-01,15000000,0.19633198333333332,45,110,16
9.3750163108e-01,15000000,0.19634441666666666,46,109,16
9.3748545033e-01,15000000,0.19639525,47,106,16
9.3749806601e-01,15000000,0.19635561666666668,48,110,16
9.3751024667e-01,15000000,0.19631735,49,107,16
9.6875013383e-01,15000000,0.09817435,0,108,32
9.6875243361e-01,15000000,0.098167125,1,108,32
9.6874972798e-01,15000000,0.098175625,2,112,32
9.6875075188e-01,15000000,0.09817240833333334,3,107,32
9.6875039113e-01,15000000,0.09817354166666667,4,112,32
9.6874988183e-01,15000000,0.09817514166666666,5,107,32
9.6874416817e-01,15000000,0.09819309166666666,6,109,32
9.6875220019e-01,15000000,0.09816785833333333,7,106,32
9.6875574404e-01,15000000,0.098156725,8,109,32
9.6875065373e-01,15000000,0.09817271666666667,9,107,32
9.6875385275e-01,15000000,0.09816266666666666,10,109,32
9.6875653451e-01,15000000,0.09815424166666667,11,106,32
9.6875404904e-01,15000000,0.09816205,12,109,32
9.6875184474e-01,15000000,0.098168975,13,108,32
9.6875434613e-01,15000000,0.09816111666666667,14,110,32
9.6875208082e-01,15000000,0.09816823333333333,15,108,32
9.6874994549e-01,15000000,0.09817494166666667,16,109,32
9.6875397742e-01,15000000,0.098162275,17,106,32
9.6875111528e-01,15000000,0.09817126666666667,18,111,32
9.6875354505e-01,15000000,0.09816363333333333,19,107,32
9.6875524535e-01,15000000,0.09815829166666666,20,108,32
9.6874813113e-01,15000000,0.09818064166666667,21,109,32
9.6875005160e-01,15000000,0.09817460833333333,22,110,32
9.6874382598e-01,15000000,0.09819416666666667,23,107,32
9.6874985530e-01,15000000,0.098175225,24,109,32
9.6874558465e-01,15000000,0.09818864166666667,25,107,32
9.6874936988e-01,15000000,0.09817675,26,110,32
9.6875142033e-01,15000000,0.09817030833333333,27,108,32
9.6874583399e-01,15000000,0.09818785833333334,28,109,32
9.6874713641e-01,15000000,0.09818376666666667,29,107,32
9.6874870939e-01,15000000,0.098178825,30,109,32
9.6875397742e-01,15000000,0.098162275,31,108,32
9.6874494537e-01,15000000,0.09819065,32,110,32
9.6874165087e-01,15000000,0.098201,33,108,32
9.6875614192e-01,15000000,0.098155475,34,109,32
9.6875051314e-01,15000000,0.09817315833333333,35,107,32
9.6875182617e-01,15000000,0.09816903333333334,36,111,32
9.6875129300e-01,15000000,0.09817070833333333,37,108,32
9.6874270394e-01,15000000,0.09819769166666667,38,109,32
9.6874904627e-01,15000000,0.09817776666666667,39,108,32
9.6875260073e-01,15000000,0.0981666,40,112,32
9.6875091103e-01,15000000,0.09817190833333334,41,116,32
9.6875208347e-01,15000000,0.098168225,42,111,32
9.6875051845e-01,15000000,0.09817314166666667,43,106,32
9.6875100652e-01,15000000,0.09817160833333333,44,108,32
9.6874699052e-01,15000000,0.098184225,45,107,32
9.6875271479e-01,15000000,0.09816624166666667,46,110,32
9.6875136197e-01,15000000,0.09817049166666666,47,107,32
9.6874803033e-01,15000000,0.09818095833333333,48,108,32
9.6875501988e-01,15000000,0.098159,49,108,32
9.8437373001e-01,15000000,0.049091375,0,108,64
9.8437790518e-01,15000000,0.04907825833333333,1,101,64
9.8438027791e-01,15000000,0.04907080416666667,2,104,64
9.8437372338e-01,15000000,0.049091395833333336,3,102,64
9.8437226579e-01,15000000,0.049095975,4,105,64
9.8437113181e-01,15000000,0.0490995375,5,104,64
9.8437446345e-01,15000000,0.04908907083333333,6,114,64
9.8437742373e-01,15000000,0.049079770833333335,7,101,64
9.8437466107e-01,15000000,0.04908845,8,105,64
9.8437870095e-01,15000000,0.04907575833333333,9,112,64
9.8437366900e-01,15000000,0.04909156666666667,10,103,64
9.8437684547e-01,15000000,0.0490815875,11,100,64
9.8437527514e-01,15000000,0.049086520833333334,12,103,64
9.8437391304e-01,15000000,0.0490908,13,103,64
9.8437602317e-01,15000000,0.049084170833333336,14,101,64
9.8437783356e-01,15000000,0.04907848333333333,15,119,64
9.8437372073e-01,15000000,0.049091404166666665,16,105,64
9.8437604969e-01,15000000,0.0490840875,17,101,64
9.8437230160e-01,15000000,0.0490958625,18,115,64
9.8437524198e-01,15000000,0.049086625,19,100,64
9.8437734681e-01,15000000,0.0490800125,20,103,64
9.8437289577e-01,15000000,0.049093995833333334,21,100,64
9.8437785743e-01,15000000,0.04907840833333333,22,105,64
9.8437477911e-01,15000000,0.049088079166666666,23,105,64
9.8437526453e-01,15000000,0.049086554166666664,24,100,64
9.8437659613e-01,15000000,0.04908237083333333,25,103,64
9.8437481226e-01,15000000,0.049087975,26,105,64
9.8437365839e-01,15000000,0.0490916,27,104,64
9.8437807892e-01,15000000,0.0490777125,28,103,64
9.8437565579e-01,15000000,0.049085325,29,103,64
9.8437549663e-01,15000000,0.049085825,30,107,64
9.8437729641e-01,15000000,0.04908017083333333,31,102,64
9.8437647013e-01,15000000,0.049082766666666666,32,102,64
9.8437167824e-01,15000000,0.04909782083333333,33,104,64
9.8437387060e-01,15000000,0.049090933333333336,34,107,64
9.8437537726e-01,15000000,0.0490862,35,125,64
9.8437222865e-01,15000000,0.04909609166666667,36,105,64
9.8437242096e-01,15000000,0.0490954875,37,103,64
9.8437484410e-01,15000000,0.049087875,38,108,64
9.8437869167e-01,15000000,0.0490757875,39,119,64
9.8437441968e-01,15000000,0.049089208333333335,40,106,64
9.8437458812e-01,15000000,0.04908867916666667,41,102,64
9.8437200451e-01,15000000,0.04909679583333333,42,102,64
9.8438061346e-01,15000000,0.04906975,43,103,64
9.8437419687e-01,15000000,0.049089908333333335,44,101,64
9.8437344353e-01,15000000,0.049092275,45,101,64
9.8437503641e-01,15000000,0.049087270833333335,46,107,64
9.8437630965e-01,15000000,0.04908327083333333,47,103,64
9.8437481757e-01,15000000,0.049087958333333334,48,101,64
9.8437583881e-01,15000000,0.04908475,49,99,64
3.4143624208e-04,1000000,3.14052,0,39,1
4.7385315473e-04,1000000,3.140104,1,37,1
7.5329177232e-05,1000000,3.141356,2,37,1
7.2553849641e-04,1000000,3.143872,3,37,1
1.8059197126e-04,1000000,3.14216,4,36,1
2.8414046257e-04,1000000,3.1407,5,37,1
8.6372244949e-05,1000000,3.141864,6,37,1
3.2446803981e-04,1000000,3.142612,7,38,1
3.9262381794e-05,1000000,3.141716,8,36,1
7.6882864093e-04,1000000,3.144008,9,36,1
8.5540892997e-04,1000000,3.14428,10,38,1
1.1311027539e-04,1000000,3.141948,11,37,1
2.7226521848e-04,1000000,3.142448,12,36,1
2.6886158803e-04,1000000,3.140748,13,38,1
3.6648494479e-04,1000000,3.142744,14,37,1
6.3300809783e-04,1000000,3.139604,15,37,1
9.3562302129e-04,1000000,3.144532,16,38,1
6.3453933144e-05,1000000,3.141792,17,38,1
2.2175172488e-04,1000000,3.140896,18,37,1
6.3004553055e-04,1000000,3.143572,19,37,1
4.2123424521e-04,1000000,3.142916,20,36,1
1.8100805945e-04,1000000,3.141024,21,37,1
2.2642859487e-04,1000000,3.142304,22,37,1
1.3557920711e-03,1000000,3.145852,23,38,1
5.6230584061e-05,1000000,3.141416,24,37,1
1.8864749671e-04,1000000,3.141,25,37,1
3.9363906342e-04,1000000,3.140356,26,36,1
6.2495257237e-04,1000000,3.143556,27,37,1
4.1486804749e-04,1000000,3.142896,28,36,1
2.1283904806e-04,1000000,3.140924,29,37,1
6.5337993054e-04,1000000,3.13954,30,36,1
4.3947568703e-04,1000000,3.140212,31,36,1
4.7767287337e-04,1000000,3.140092,32,38,1
7.1509458598e-05,1000000,3.141368,33,37,1
7.5269261503e-04,1000000,3.139228,34,37,1
1.7617309534e-05,1000000,3.141648,35,37,1
1.4917707083e-04,1000000,3.141124,36,37,1
1.2243904039e-04,1000000,3.141208,37,37,1
8.6983065315e-04,1000000,3.13886,38,37,1
1.2202295220e-04,1000000,3.141976,39,37,1
5.9990386966e-04,1000000,3.139708,40,36,1
5.2054692970e-04,1000000,3.143228,41,37,1
2.1437028168e-05,1000000,3.14166,42,37,1
8.2552526315e-05,1000000,3.141852,43,37,1
5.5024752742e-04,1000000,3.139864,44,37,1
2.4934690668e-04,1000000,3.142376,45,37,1
4.2760044294e-04,1000000,3.142936,46,37,1
2.3406803214e-04,1000000,3.142328,47,37,1
3.7412438206e-04,1000000,3.142768,48,38,1
4.1614128704e-04,1000000,3.1429,49,37,1
4.9972126456e-01,2000000,1.571672,0,38,2
4.9982248711e-01,2000000,1.571354,1,37,2
4.9989824486e-01,2000000,1.571116,2,36,2
5.0021687305e-01,2000000,1.570115,3,37,2
5.0045019420e-01,2000000,1.569382,4,39,2
4.9985686457e-01,2000000,1.571246,5,37,2
4.9996668148e-01,2000000,1.570901,6,38,2
5.0012710967e-01,2000000,1.570397,7,37,2
4.9999437444e-01,2000000,1.570814,8,38,2
5.0009464206e-01,2000000,1.570499,9,37,2
5.0022705897e-01,2000000,1.570083,10,38,2
4.9996318008e-01,2000000,1.570912,11,37,2
5.0004816881e-01,2000000,1.570645,12,36,2
5.0001952093e-01,2000000,1.570735,13,36,2
4.9957261384e-01,2000000,1.572139,14,37,2
5.0020796038e-01,2000000,1.570143,15,38,2
5.0001697445e-01,2000000,1.570743,16,39,2
5.0013729558e-01,2000000,1.570365,17,38,2
5.0008795755e-01,2000000,1.57052,18,37,2
4.9975182231e-01,2000000,1.571576,19,37,2
4.9950736032e-01,2000000,1.572344,20,37,2
5.0012551812e-01,2000000,1.570402,21,36,2
4.9989760824e-01,2000000,1.571118,22,37,2
5.0000933501e-01,2000000,1.570767,23,38,2
4.9982057725e-01,2000000,1.57136,24,38,2
4.9997081951e-01,2000000,1.570888,25,38,2
5.0013443079e-01,2000000,1.570374,26,36,2
4.9996158853e-01,2000000,1.570917,27,38,2
4.9983426457e-01,2000000,1.571317,28,37,2
5.0007649839e-01,2000000,1.570556,29,39,2
4.9984763359e-01,2000000,1.571275,30,37,2
5.0014175192e-01,2000000,1.570351,31,38,2
5.0037220828e-01,2000000,1.569627,32,36,2
4.9969548146e-01,2000000,1.571753,33,38,2
5.0025602517e-01,2000000,1.569992,34,38,2
4.9995076599e-01,2000000,1.570951,35,37,2
4.9983108147e-01,2000000,1.571327,36,37,2
5.0010705614e-01,2000000,1.57046,37,37,2
4.9986036598e-01,2000000,1.571235,38,38,2
5.0007204206e-01,2000000,1.57057,39,38,2
4.9988201105e-01,2000000,1.571167,40,38,2
4.9993389557e-01,2000000,1.571004,41,38,2
4.9972763076e-01,2000000,1.571652,42,38,2
5.0015002798e-01,2000000,1.570325,43,38,2
4.9984413218e-01,2000000,1.571286,44,37,2
5.0008827586e-01,2000000,1.570519,45,38,2
4.9990492937e-01,2000000,1.571095,46,37,2
4.9996158853e-01,2000000,1.570917,47,38,2
4.9989856317e-01,2000000,1.571115,48,37,2
4.9998609839e-01,2000000,1.57084,49,38,2
7.5005806399e-01,4000000,0.78521575,0,38,4
7.4998954778e-01,4000000,0.785431,1,38,4
7.4992747736e-01,4000000,0.785626,2,39,4
7.4996503792e-01,4000000,0.785508,3,37,4
7.4996113863e-01,4000000,0.78552025,4,38,4
7.4996487877e-01,4000000,0.7855085,5,38,4
7.5002655131e-01,4000000,0.78531475,6,37,4
7.4999885835e-01,4000000,0.78540175,7,38,4
7.5005663159e-01,4000000,0.78522025,8,38,4
7.4997259778e-01,4000000,0.78548425,9,38,4
7.5006737455e-01,4000000,0.7851865,10,38,4
7.4996177525e-01,4000000,0.78551825,11,38,4
7.5004214849e-01,4000000,0.78526575,12,38,4
7.4994347243e-01,4000000,0.78557575,13,39,4
7.4999973370e-01,4000000,0.785399,14,38,4
7.5008949709e-01,4000000,0.785117,15,38,4
7.5005941680e-01,4000000,0.7852115,16,38,4
7.5001843441e-01,4000000,0.78534025,17,38,4
7.4987646820e-01,4000000,0.78578625,18,38,4
7.5009092948e-01,4000000,0.7851125,19,38,4
7.4999336750e-01,4000000,0.785419,20,38,4
7.5002424356e-01,4000000,0.785322,21,37,4
7.5003602103e-01,4000000,0.785285,22,37,4
7.5003220131e-01,4000000,0.785297,23,38,4
7.5003689638e-01,4000000,0.78528225,24,38,4
7.4985124214e-01,4000000,0.7858655,25,38,4
7.4993806116e-01,4000000,0.78559275,26,38,4
7.5002042384e-01,4000000,0.785334,27,37,4
7.5002281117e-01,4000000,0.7853265,28,38,4
7.4999814215e-01,4000000,0.785404,29,38,4
7.5000506539e-01,4000000,0.78538225,30,38,4
7.4997426891e-01,4000000,0.785479,31,38,4
7.4994991820e-01,4000000,0.7855555,32,38,4
7.4991227806e-01,4000000,0.78567375,33,38,4
7.5004716187e-01,4000000,0.78525,34,38,4
7.5003108722e-01,4000000,0.7853005,35,38,4
7.5001413722e-01,4000000,0.78535375,36,38,4
7.5005313018e-01,4000000,0.78523125,37,37,4
7.5011520061e-01,4000000,0.78503625,38,38,4
7.5004310342e-01,4000000,0.78526275,39,38,4
7.4995787595e-01,4000000,0.7855305,40,37,4
7.4989898862e-01,4000000,0.7857155,41,39,4
7.5005233441e-01,4000000,0.78523375,42,40,4
7.5006968230e-01,4000000,0.78517925,43,38,4
7.5003840835e-01,4000000,0.7852775,44,38,4
7.5004946962e-01,4000000,0.78524275,45,38,4
7.4991482454e-01,4000000,0.78566575,46,38,4
7.4990662806e-01,4000000,0.7856915,47,37,4
7.4993257032e-01,4000000,0.78561,48,38,4
7.4997291609e-01,4000000,0.78548325,49,38,4
8.7499845435e-01,8000000,0.3927039375,0,74,8
8.7500911773e-01,8000000,0.3926704375,1,75,8
8.7500255259e-01,8000000,0.3926910625,2,75,8
8.7498544343e-01,8000000,0.3927448125,3,74,8
8.7501968164e-01,8000000,0.39263725,4,75,8
8.7495460716e-01,8000000,0.3928416875,5,74,8
8.7498106667e-01,8000000,0.3927585625,6,72,8
8.7499238657e-01,8000000,0.392723,7,75,8
8.7498050963e-01,8000000,0.3927603125,8,76,8
8.7498938252e-01,8000000,0.3927324375,9,76,8
8.7502383956e-01,8000000,0.3926241875,10,75,8
8.7503440347e-01,8000000,0.392591,11,75,8
