Error,Npoint,Pi,Nlance,tempsMilis,Nproc
3.6291489523e-05,15000000,3.141706666666667,12,78,8
1.4781894865e-04,15000000,3.1411282666666667,13,110,8
1.6089919963e-04,15000000,3.1420981333333335,14,93,8
9.5963982853e-05,15000000,3.1418941333333334,15,63,8
2.8821817527e-05,15000000,3.1416832,16,78,8
2.5333639058e-04,15000000,3.1423885333333335,17,62,8
3.1962140455e-04,15000000,3.140588533333333,18,78,8
1.9289162853e-04,15000000,3.1409866666666666,19,63,8
7.8215186867e-05,15000000,3.1413469333333333,20,63,8
1.3967356172e-05,15000000,3.141636533333333,21,63,8
1.2515528475e-04,15000000,3.1411994666666665,22,62,8
3.7731148180e-06,15000000,3.1415808,23,63,8
1.8389406908e-04,15000000,3.1410149333333335,24,62,8
7.7459568136e-05,15000000,3.141836,25,62,8
2.1606458824e-04,15000000,3.1409138666666667,26,63,8
2.1716806252e-04,15000000,3.1409104,27,62,8
2.1623435352e-04,15000000,3.1409133333333332,28,63,8
3.2293680620e-05,15000000,3.1414912,29,62,8
4.8849140863e-06,15000000,3.141608,30,63,8
1.3822721074e-04,15000000,3.1411584,31,62,8
2.1232975225e-04,15000000,3.1409256,32,47,8
5.8360974965e-05,15000000,3.141776,33,78,8
2.6020690529e-05,15000000,3.1416744,34,63,8
1.6743516263e-04,15000000,3.1421186666666667,35,62,8
6.2347112711e-06,15000000,3.1415730666666666,36,78,8
3.8583320704e-05,15000000,3.1417138666666666,37,63,8
1.4358314183e-04,15000000,3.1420437333333333,38,47,8
1.0988138905e-05,15000000,3.141558133333333,39,94,8
2.6946074532e-05,15000000,3.141508,40,62,8
1.5020398746e-04,15000000,3.1420645333333335,41,78,8
8.9512902493e-05,15000000,3.141873866666667,42,63,8
5.5806170879e-05,15000000,3.1414173333333335,43,62,8
4.2055183796e-05,15000000,3.1414605333333334,44,63,8
5.1909894605e-05,15000000,3.1417557333333335,45,78,8
5.1731804336e-05,15000000,3.1414301333333334,46,78,8
