Error,Npoint,Pi,Nlance,tempsMilis,Nproc
2.0867979888e-04,15000000,3.1409370666666665,14,119,16
5.4541256331e-05,15000000,3.141764,15,118,16
2.5078656533e-05,15000000,3.1415138666666667,16,110,16
1.6463403563e-04,15000000,3.1421098666666665,17,106,16
2.0754620916e-06,15000000,3.1415861333333335,18,109,16
5.6323791694e-05,15000000,3.1417696,19,110,16
3.5816644643e-04,15000000,3.1427178666666666,20,110,16
3.6028516618e-05,15000000,3.1414794666666666,21,118,16
1.7914896644e-04,15000000,3.1421554666666665,22,121,16
9.6295188402e-05,15000000,3.1412901333333334,23,113,16
1.3152980747e-04,15000000,3.1420058666666666,24,110,16
1.9697432007e-04,15000000,3.1422114666666667,0,113,32
1.7337694717e-04,15000000,3.1421373333333333,1,120,32
5.0382007151e-05,15000000,3.1417509333333333,2,110,32
3.0001849439e-05,15000000,3.1414984,3,112,32
7.7875656322e-05,15000000,3.141348,4,107,32
9.8340696670e-05,15000000,3.1419016,5,114,32
8.0430460407e-05,15000000,3.1418453333333334,6,120,32
7.3979380047e-05,15000000,3.1418250666666667,7,120,32
9.4088239858e-05,15000000,3.1412970666666666,8,109,32
1.3373675601e-04,15000000,3.1420128,9,114,32
6.1416749873e-05,15000000,3.1417856,10,111,32
6.2859754690e-05,15000000,3.141790133333333,11,111,32
8.4759474859e-05,15000000,3.1418589333333333,12,107,32
1.7702192170e-05,15000000,3.1416482666666665,13,112,32
4.4355339973e-05,15000000,3.141732,14,107,32
8.6457127586e-05,15000000,3.1418642666666665,15,112,32
3.0282296755e-04,15000000,3.142544,16,108,32
4.1639095611e-05,15000000,3.1417234666666665,17,116,32
1.1505425103e-04,15000000,3.1412312,18,108,32
1.4086689746e-04,15000000,3.1420352,19,113,32
2.6360221074e-05,15000000,3.141675466666667,20,107,32
1.4027271901e-04,15000000,3.1420333333333335,21,109,32
1.6437938772e-04,15000000,3.1421090666666665,22,108,32
1.5852248582e-04,15000000,3.142090666666667,23,116,32
1.0988473521e-04,15000000,3.141937866666667,24,106,32
5.7002852784e-05,15000000,3.1417717333333335,0,105,64
4.1893743520e-05,15000000,3.1417242666666665,1,101,64
7.7709237210e-06,15000000,3.1416170666666665,2,108,64
1.8441168989e-04,15000000,3.142172,3,105,64
5.4880786876e-05,15000000,3.1417650666666668,4,119,64
8.8995281679e-05,15000000,3.1413130666666667,5,101,64
1.4468661610e-04,15000000,3.1420472,6,105,64
6.8962979508e-05,15000000,3.141376,7,105,64
1.9646167809e-05,15000000,3.141530933333333,8,110,64
1.6004204828e-04,15000000,3.1410898666666665,9,102,64
2.7413263648e-04,15000000,3.1424538666666666,10,109,64
7.4488675865e-05,15000000,3.1418266666666668,11,103,64
1.5961763509e-04,15000000,3.1410912,12,115,64
2.6106071049e-04,15000000,3.1424128,13,116,64
3.0174960874e-06,15000000,3.1416021333333335,14,102,64
3.3074102991e-04,15000000,3.1405536,15,103,64
5.1825011969e-05,15000000,3.1417554666666665,16,113,64
1.5214796310e-04,15000000,3.1411146666666667,17,103,64
1.5758045182e-04,15000000,3.1410976,18,108,64
6.7019003869e-05,15000000,3.1418032,19,116,64
2.2625882960e-04,15000000,3.1423034666666667,20,114,64
2.1182380259e-05,15000000,3.1416592,21,109,64
2.6360221074e-05,15000000,3.141675466666667,22,104,64
2.4993773897e-05,15000000,3.141514133333333,23,103,64
2.4161426177e-04,15000000,3.1408336,24,116,64
