Error,Npoint,Pi,Nlance,tempsMilis,Nproc
4.1121809413e-04,15000000,3.1428845333333335,33,10932,64
7.5337502228e-05,15000000,3.1418293333333334,34,9602,64
7.1424575962e-05,15000000,3.1413682666666665,35,9683,64
7.6687299413e-05,15000000,3.1413517333333334,36,7534,64
2.2821113023e-04,15000000,3.1423096,37,8476,64
4.7071584335e-05,15000000,3.1417405333333335,38,9038,64
2.5485595304e-04,15000000,3.140792,39,11109,64
9.0441632657e-06,15000000,3.1416210666666666,40,9067,64
1.4943171874e-04,15000000,3.1411232,41,9738,64
2.2455619804e-05,15000000,3.1416632,42,9328,64
1.0479177703e-04,15000000,3.141921866666667,43,7744,64
7.3716407142e-05,15000000,3.1413610666666667,44,8619,64
2.0333553896e-05,15000000,3.1416565333333333,45,7131,64
4.8760912065e-05,15000000,3.1414394666666667,46,7965,64
1.4722477019e-04,15000000,3.1411301333333332,47,7742,64
2.0189751297e-04,15000000,3.1422269333333332,48,7225,64
5.6060818788e-05,15000000,3.1414165333333335,49,8301,64
1.0929055675e-04,1000000,3.141936,0,94,1
8.6788333135e-05,1000000,3.14132,1,100,1
9.6108781218e-04,1000000,3.144612,2,108,1
5.4388132969e-04,1000000,3.139884,3,116,1
4.5602780111e-04,1000000,3.14016,4,109,1
7.3486726140e-04,1000000,3.139284,5,119,1
5.0399481562e-04,1000000,3.143176,6,114,1
2.6758834849e-04,1000000,3.140752,7,134,1
9.5284921762e-05,1000000,3.141892,8,124,1
4.5984751974e-04,1000000,3.140148,9,129,1
2.3534127168e-04,1000000,3.142332,10,143,1
6.5143260874e-05,1000000,3.141388,11,116,1
5.5534048560e-04,1000000,3.139848,12,114,1
1.5486918629e-05,1000000,3.141544,13,117,1
2.9050666029e-04,1000000,3.14068,14,110,1
4.6366723838e-04,1000000,3.140136,15,140,1
6.2664190010e-04,1000000,3.139624,16,107,1
3.7708694933e-04,1000000,3.140408,17,115,1
5.5661372514e-04,1000000,3.139844,18,130,1
4.0535621339e-05,1000000,3.14172,19,134,1
5.8777063150e-05,1000000,3.141408,20,118,1
2.1283904806e-04,1000000,3.140924,21,111,1
5.1968977834e-04,1000000,3.13996,22,133,1
7.3190469413e-04,1000000,3.143892,23,97,1
2.4976299486e-04,1000000,3.140808,24,117,1
9.7168981673e-04,1000000,3.13854,25,136,1
1.4917707083e-04,1000000,3.141124,26,88,1
4.4584188475e-04,1000000,3.140192,27,94,1
6.3513848873e-04,1000000,3.143588,28,110,1
3.2997708618e-04,1000000,3.140556,29,126,1
4.8021935246e-04,1000000,3.140084,30,130,1
5.3073284606e-04,1000000,3.14326,31,115,1
1.9628693398e-04,1000000,3.140976,32,118,1
1.3984830583e-04,1000000,3.142032,33,133,1
1.0977405317e-03,1000000,3.138144,34,124,1
6.0330750011e-04,1000000,3.143488,35,105,1
3.1682860255e-04,1000000,3.142588,36,126,1
1.4812836374e-06,1000000,3.141588,37,109,1
8.1253487363e-04,1000000,3.13904,38,113,1
1.7973481990e-04,1000000,3.141028,39,133,1
5.7529623013e-04,1000000,3.1434,40,129,1
2.3830383896e-04,1000000,3.140844,41,122,1
6.1323542240e-05,1000000,3.1414,42,116,1
5.4728496014e-04,1000000,3.143312,43,130,1
5.2987569470e-04,1000000,3.139928,44,129,1
2.2175172488e-04,1000000,3.140896,45,141,1
3.0154972801e-04,1000000,3.14254,46,108,1
1.5172354992e-04,1000000,3.141116,47,123,1
6.8521091916e-04,1000000,3.13944,48,123,1
1.3857506628e-04,1000000,3.142028,49,137,1
1.6785957581e-04,2000000,3.14212,0,296,2
7.1729990185e-05,2000000,3.141818,1,419,2
3.8854610524e-04,2000000,3.140372,2,269,2
5.0590467494e-04,2000000,3.143182,3,512,2
1.4850298857e-05,2000000,3.141546,4,463,2
4.6134129087e-04,2000000,3.143042,5,483,2
5.5177876103e-05,2000000,3.141766,6,323,2
2.0987648079e-04,2000000,3.142252,7,508,2
1.1311027539e-04,2000000,3.141948,8,503,2
1.5707450217e-05,2000000,3.141642,9,470,2
1.9969056443e-04,2000000,3.14222,10,306,2
3.7157790297e-04,2000000,3.14276,11,575,2
4.3310948930e-04,2000000,3.140232,12,492,2
1.1374689516e-04,2000000,3.14195,13,273,2
6.8839401802e-04,2000000,3.13943,14,290,2
3.4865959116e-04,2000000,3.142688,15,532,2
3.6903142388e-04,2000000,3.142752,16,498,2
1.2303819768e-05,2000000,3.141554,17,535,2
9.7573406782e-06,2000000,3.141562,18,469,2
3.2361088846e-04,2000000,3.140576,19,499,2
3.1278835233e-04,2000000,3.14061,20,471,2
3.5884550752e-04,2000000,3.14272,21,291,2
4.2441734408e-04,2000000,3.142926,22,480,2
1.9650746557e-04,2000000,3.14221,23,240,2
2.3343141237e-04,2000000,3.142326,24,234,2
5.0721537697e-05,2000000,3.141752,25,436,2
2.2515535533e-04,2000000,3.1423,26,400,2
2.2133563669e-04,2000000,3.142288,27,333,2
1.7104267467e-04,2000000,3.14213,28,341,2
6.7053120191e-05,2000000,3.141382,29,502,2
2.0796662147e-04,2000000,3.142246,30,473,2
4.5752157224e-04,2000000,3.14303,31,343,2
2.4807366713e-04,2000000,3.142372,32,269,2
7.0749261119e-04,2000000,3.13937,33,494,2
4.0531875091e-04,2000000,3.142866,34,470,2
3.2361088846e-04,2000000,3.140576,35,292,2
1.7209538263e-04,2000000,3.141052,36,477,2
2.4403341691e-04,2000000,3.140826,37,568,2
4.0468213113e-04,2000000,3.142864,38,475,2
2.7290183825e-04,2000000,3.14245,39,391,2
7.2617511618e-04,2000000,3.143874,40,456,2
5.5237791832e-04,2000000,3.143328,41,284,2
3.5353201776e-04,2000000,3.140482,42,290,2
2.7331792644e-04,2000000,3.140734,43,485,2
4.5857428020e-04,2000000,3.140152,44,432,2
7.6224191162e-04,2000000,3.139198,45,486,2
4.1168494863e-04,2000000,3.142886,46,411,2
6.2596781785e-05,2000000,3.141396,47,329,2
9.7573406782e-06,2000000,3.141562,48,473,2
2.4107084963e-04,2000000,3.14235,49,410,2
5.2478273652e-04,4000000,3.139944,0,1319,4
4.2445480656e-05,4000000,3.141726,1,1098,4
1.0588692631e-04,4000000,3.14126,2,1278,4
1.1861932175e-04,4000000,3.14122,3,1085,4
2.6727003860e-04,4000000,3.140753,4,1196,4
8.1058755183e-05,4000000,3.141338,5,1028,4
